,,PARTE DE NOVEDADES 29/4/26,NEGLIGENCIAS,,,,,,,,,
ID,Patente,Detalle,Responsable,Situación Actual,Observaciones,Estado,NEGLIGENCIA,fecha Final,Columna 10,Columna 11,Columna 12,Columna 13
1.0,LVC297,REVISAR DIRECCIÓN - CITADO 8HS,,,,CITADO,,,,,,
2.0,AH573RB,REVISAR PERDIDA DE HIDRAULICO DE PALA - CITADO 10HS,,,,CITADO,,,,,,
3.0,AE939YH,RUEDA FRENADA - CITADO 8HS,,,,CITADO,,,,,,
4.0,OJW761,REVISAR PALA Y SOLDAR ESTRIBO - CITADO 11HS,,,,CITADO,,,,,,
5.0,AF833CX,REVISIÓN PARA VTV (OPERACIÓN FCA),,,,,,,,,,
6.0,LVC293,INYECTOR - REEMPLAZADO,,,,,,,,,,
7.0,AF069SE,MEZCLÓ AGUA EN ACEITE - REEMPLAZADO,,,,,,,,,,
8.0,AB665RO,REVISIÓN DE MOTOR - SIGUE DE VIAJE,,,,,,,,,,
9.0,CAE041,TRILLER DE LUCES - LIBERADO,,,,,,,,,,
10.0,AD102SE,ACONDICIONAMIENTO PARA OPERACIÓN MEGATONE,,,,,,,,,,
11.0,OKR273,CAJA DE DIRECCIÓN - REEMPLAZADO,,,,,,,,,,
12.0,MSK494,COLOCAR MANGUERAS RULO Y CABLES DE TRILLER (OPERACIÓN FCA),,,,,,,,,,
13.0,KYM507,NO ARRANCA - CARGADO EN CD 514,,,,,,,,,,
14.0,AF975OU,SOLDAR PERNO DE PALA - CARGADO,,,,,,,,,,
15.0,AE281JT,"COLOCAR PASARUEDAS, CAMBIAR JUNTA DE ESCAPE Y CAÑO DE ADMISIÓN (OPERACIÓN ALSEA)",,,,,,,,,,
16.0,NWC197,LUCES - CARGADO,,,,,,,,,,
17.0,FVF276,REPARAR PISO - LIBERADO,,,,PENDIENTE,,,,,,
18.0,IRG339,SOPLÓ JUNTA DE TAPA DE CILINDROS - EN PROCESO,,,,PENDIENTE,,,,,,
19.0,SOH165,DIRECCIÓN - REEMPLAZADO,,,,PENDIENTE,,,,,,
20.0,AD741ZO,REVISIÓN DE MOTOR (OPERACIÓN ARCOR) - SE DEBE ENVIAR A IVECAM EE,,,,PENDIENTE,,,,,,
21.0,NTL576,REVISAR ELÁSTICOS - REEMPLAZADO,,,,PENDIENTE,,,,,,
22.0,PEG 324,MOTOR,,,,PENDIENTE,,,,,,
23.0,CQD 623,SE ENVIO MOTOR A RECTIFICADORA,,,,PENDIENTE,,,,,,
24.0,OGQ096,ARRANQUE,,,,PENDIENTE,,,,,,
25.0,LTJ 767,CAMBIAR FURGÓN (REEMPLAZADO),,,,PENDIENTE,,,,,,
26.0,FNS933,CAMBIAR BATERIAS Y PUESTA EN MARCHA,,,,PENDIENTE,,,,,,
27.0,MHS457,REPARAR INSTALACIÓN ELÉCTRICA DE LA FUSILERA - REEMPLAZADO,,,,PENDIENTE,,,,,,
28.0,JEG049,FALLA ELÉCTRICA - SE DEBE ENVIAR A IVECAM,,,,PENDIENTE,,,,,,
29.0,AG372MF,MOTOR EN RECTIFICADORA,,,,A LA ESPERA DE REPUESTOS,,,,,,
30.0,NDE808,MOTOR - DEBE ENVIARSE A IVECAM,,,,PENDIENTE,,,,,,
31.0,NTL574,ARMADO DE MOTOR - REEMPLAZADO,,,,PENDIENTE,,,,,,
32.0,LRH490,REPARACIONES GENERALES (OPERACIÓN NEWSAN),,,,PENDIENTE,,,,,,
33.0,PGI661,"REPARAR PISO, LONA Y PUERTA TRASERA (OPERACIÓN FCA)",,,,PENDIENTE DE INGRESO,,,,,,
34.0,NJI 342,REVISION PARA VTV (OPERACIÓN FCA),,,,PENDIENTE DE INGRESO,,,,,,
35.0,IRZ 953,"FALLA ELECTRICA, EN IVECAM ESTEBAN ECHEVERRIA - REEMPLAZADO",,,,TALLERES EXTERNOS,,,,,,
36.0,AG 087 SP,EN TALLER DOCK SUD CAMBIO DE CABINA (OPERACIÓN ALSEA),,,,TALLERES EXTERNOS,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
