,,PARTE DE NOVEDADES 2/5/26,NEGLIGENCIAS,,,,,,,,,
ID,Patente,Detalle,Responsable,Situación Actual,Observaciones,Estado,NEGLIGENCIA,fecha Final,Columna 10,Columna 11,Columna 12,Columna 13
2.0,AD702UW,SE REPARO PERNO DE PALA,,,,OPERATIVO,,,,,,
3.0,IOK286,SE REPARO PERNO DE PALA,,,,OPERATIVO,,,,,,
4.0,AB542MU,SE REPARO ALTERNADOR,,,,OPERATIVO,,,,,,
5.0,LVC293,SE CAMBIO INYCTORES,,,,OPERATIVO,,,,,,
6.0,OGQ096,ARRANQUE,,,,OPERATIVO,,,,,,
7.0,AG236 GL,SE REPARO COMANDO DE PALA,,,,OPERATIVO,,,,,,
8.0,IOK 295,SE REPARO MOTOR DE PALA ,,,,OPERATIVO,,,,,,
9.0,OJW 761,REPARACION GENRAL DE LUCES,,,,OPERATIVO,,,,,,
10.0,OGM 249,SE COLOCO TRILER DE LUCES,,,,OPERATIVO,,,,,,
11.0,AG 160 NE,REPARACION DE LUCES Y CAMBIO DE FARO TRASERO,,,,OPERATIVO,,,,,,
12.0,AB 612 RD,SE SOLDO BAJADA DE PARAGOLPE TRASERO Y SE REPARARON LUCES,,,,OPERATIVO,,,,,,
13.0,SKP 099,SE REPARO PISO,,,,OPERATIVO,,,,,,
14.0,MLH 643,"SE AUXILIO UNIDAD, MOTOR EN REVISION",,,,OPERATIVO,,,,,,
15.0,LVC297,REPARA ELASTICOS,,,,PENDIENTE,,,,,,
16.0,AF069SE,MEZCLÓ AGUA EN ACEITE - REEMPLAZADO,,,,PENDIENTE,,,,,,
17.0,AB665RO,REVISIÓN DE MOTOR - REEMPLAZADO,,,,PENDIENTE,,,,,,
18.0,OKR273,SE ENVIO A REPARAR CAJA,,,,PENDIENTE,,,,,,
19.0,MSK494,FALTA COLOCAR MANGUERAS RULO,,,,PENDIENTE,,,,,,
20.0,,,,,,,,,,,,
21.0,FVF276,REPARAR PISO - LIBERADO,,,,PENDIENTE,,,,,,
22.0,IRG339,SOPLÓ JUNTA DE TAPA DE CILINDROS - EN PROCESO,,,,PENDIENTE,,,,,,
23.0,SOH165,DIRECCIÓN - REEMPLAZADO,,,,PENDIENTE,,,,,,
24.0,AD741ZO,REVISIÓN DE MOTOR (OPERACIÓN ARCOR) - SE DEBE ENVIAR A IVECAM EE,,,,PENDIENTE,,,,,,
25.0,NTL576,REVISAR ELÁSTICOS - REEMPLAZADO,,,,PENDIENTE,,,,,,
26.0,PEG 324,MOTOR,,,,PENDIENTE,,,,,,
27.0,CQD 623,SE ENVIO MOTOR A RECTIFICADORA,,,,PENDIENTE,,,,,,
28.0,LTJ 767,CAMBIAR FURGÓN (REEMPLAZADO),,,,PENDIENTE,,,,,,
29.0,FNS933,CAMBIAR BATERIAS Y PUESTA EN MARCHA,,,,PENDIENTE,,,,,,
30.0,MHS457,REPARAR INSTALACIÓN ELÉCTRICA DE LA FUSILERA - REEMPLAZADO,,,,PENDIENTE,,,,,,
31.0,JEG049,FALLA ELÉCTRICA - SE DEBE ENVIAR A IVECAM,,,,PENDIENTE,,,,,,
32.0,AG372MF,MOTOR EN RECTIFICADORA,,,,A LA ESPERA DE REPUESTOS,,,,,,
33.0,NDE808,MOTOR - DEBE ENVIARSE A IVECAM,,,,PENDIENTE,,,,,,
34.0,NTL574,ARMADO DE MOTOR - REEMPLAZADO,,,,PENDIENTE,,,,,,
35.0,LRH490,REPARACIONES GENERALES (OPERACIÓN NEWSAN),,,,PENDIENTE,,,,,,
36.0,PGI661,"REPARAR PISO, LONA Y PUERTA TRASERA (OPERACIÓN FCA)",,,,PENDIENTE DE INGRESO,,,,,,
37.0,NJI 342,REVISION PARA VTV (OPERACIÓN FCA),,,,PENDIENTE DE INGRESO,,,,,,
38.0,IRZ 953,"FALLA ELECTRICA, EN IVECAM ESTEBAN ECHEVERRIA - REEMPLAZADO",,,,TALLERES EXTERNOS,,,,,,
39.0,AG 087 SP,EN TALLER DOCK SUD CAMBIO DE CABINA (OPERACIÓN ALSEA),,,,TALLERES EXTERNOS,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,12:10:00,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,12:07:00,,,,
