,,PARTE DE NOVEDADES 27/4/26,NEGLIGENCIAS,,,,,,,,,
ID,Patente,Detalle,Responsable,Situación Actual,Observaciones,Estado,NEGLIGENCIA,fecha Final,Columna 10,Columna 11,Columna 12,Columna 13
1.0,IRG 335,REPARAR TAMBOR DE ARRANQUE,,,,OPERATIVO,,,,,,
2.0,AD702UW,REPARAR GANCHO DE PALA,,,,OPERATIVO,,,,,,
3.0,NUS780,REVISIÓN PARA VTV - REEMPLAZADO,,,,OPERATIVO,,,,,,
4.0,MLH 644,"AUXULIAR, SE CORTO CABLE ACELERADOR",,,,OPERATIVO,,,,,,
5.0,NWC 197,CONTROLAR FRENOS,,,,OPERATIVO,,,,,,
6.0,AF590MQ,REVISIÓN PARA VTV (OPERACIÓN FCA),,,,OPERATIVO,,,,,,
7.0,IOK 295,SE LE CAMBARON CINY¡TASDE FRENO Y CAJA REGULADORAS,,,,OPERATIVO,,,,,,
8.0,NJC447,"LUCES, PERNO DE PALA Y AGREGAR ACEITE DE MOTOR",,,,OPERATIVO,,,,,,
9.0,OKR 273,RE REPARO PERDDA DE AIRE Y CONTROLO FRENOS,,,,OPERATIVO,,,,,,
10.0,PEG 317,SE REPARO PERDIDA DE AIRE Y REGULOFRENOS,,,,OPERATIVO,,,,,,
11.0,AD 741 ZN,SE CAMBIO VARILLA DE ACEITE Y REGULO FLUIDOS,,,,OPERATIVO,,,,,,
12.0,LQX 549,SE REPARO ELASTICO TRASERO IZQ,,,,OPERATIVO,,,,,,
13.0,AD 702 UX,SE REPARO PUNTERA DE FURGON Y SE COLOCO PROTECCION DE EQUIPO DE FRIO,,,,OPERATIVO,,,,,,
14.0,AD 702 UW,"SE REPARO CILINDRODE PALA, SE REPARO GANCHO DE PALA",,,,OPERATIVO,,,,,,
15.0,AF 034 CM,SE CAMBIO PERNO CILINDRO DEPIBOTEO,,,,OPERATIVO,,,,,,
16.0,AF 948 RW,"SE ALARGARON CILINDROS DE PIBOTEO, SE NIVELO LA PALA",,,,OPERATIVO,,,,,,
17.0,AF 133 JF,SE REPARO TRABA COMBIS Y GUIA DE PALA,,,,OPERATIVO,,,,,,
18.0,AG 372 ME,REPARACION DE LUCESEN GENERAL,,,,OPERATIVO,,,,,,
19.0,AF 658 QW,REPARACION DE LUCES EN GENERAL,,,,OPERATIVO,,,,,,
20.0,OHH 650,SE REPARO LUCES ALTAS Y BAJAS,,,,OPERATIVO,,,,,,
21.0,AF 975 OU,SE CAMBIO CINTA DE FRENO TRASERO,,,,OPERATIVO,,,,,,
