,,PARTE DE NOVEDADES 5/5/26,NEGLIGENCIAS,,,,,,,,,
ID,Patente,Detalle,Responsable,Situación Actual,Observaciones,Estado,NEGLIGENCIA,fecha Final,Columna 10,Columna 11,Columna 12,Columna 13
1.0,AF069SE,MEZCLÓ AGUA EN ACEITE ,,,,OPERATIVO,,,,,,
2.0,MHS457,"REGULAR FRENOS, REVISAR LUCES, ALARGUE Y PERNO DE PALA ",,,,OPERATIVO,,,,,,
3.0,MLM206,"COMANDO DE PALA, ESPEJO Y REVISAR FRENOS ",,,,OPERATIVO,,,,,,
4.0,MLH644,ARRANQUE ,,,,OPERATIVO,,,,,,
5.0,IOK295,FALLA Y SE APAGA ,,,,OPERATIVO,,,,,,
6.0,LRH492,CONTROLAR FALLA ,,,,OPERATIVO,,,,,,
7.0,AF848GD,COMANDO Y AUTOMÁTICO DE PALA ,,,,OPERATIVO,,,,,,
8.0,LVC297,REVISAR LUCES Y FALLA (SIN FUERZA) ,,,,OPERATIVO,,,,,,
9.0,OGM 249,CONTROLAR CUBIERTAS (OPERACIÓN LA ANONIMA),,,,PENDIENTE,,,,,,
10.0,MSK494,REVISAR PUERTAS DE BARANDA Y PATAS DE SEMI (OPERACIÓN FCA),,,,PENDIENTE,,,,,,
11.0,AB665RO,TAPA DE CILINDRO ,,,,PENDIENTE,,,,,,
12.0,OKR273,SE ENVIO A REPARAR CAJA DE DIRECCIÓN ,,,,PENDIENTE,,,,,,
13.0,AB542MQ,CAMBIANDO JUNTA DE TAPA DE CILINDROS,,,,PENDIENTE,,,,,,
14.0,PEG 324,MOTOR,,,,PENDIENTE,,,,,,
15.0,FVF276,REPARAR PISO ,,,,PENDIENTE,,,,,,
,,,,,,PENDIENTE,,,,,,
1.0,MLH 643,REVISIÓN DE MOTOR ,,,,PENDIENTE,,,,,,
2.0,HJG034,REVISIÓN DE MOTOR,,,,PENDIENTE,,,,,,
3.0,SOH165,DIRECCIÓN ,,,,PENDIENTE,,,,,,
4.0,NTL576,REVISAR ELÁSTICOS,,,,PENDIENTE,,,,,,
5.0,CQD 623,SE ENVIO MOTOR A RECTIFICADORA,,,,PENDIENTE,,,,,,
6.0,LTJ 767,CAMBIAR FURGÓN (REEMPLAZADO),,,,PENDIENTE,,,,,,
7.0,FNS933,CAMBIAR BATERIAS Y PUESTA EN MARCHA,,,,PENDIENTE,,,,,,
8.0,AG372MF,MOTOR EN RECTIFICADORA,,,,A LA ESPERA DE REPUESTOS,,,,,,
9.0,NDE808,MOTOR - DEBE ENVIARSE A IVECAM,,,,PENDIENTE,,,,,,
10.0,NTL574,ARMADO DE MOTOR - REEMPLAZADO,,,,PENDIENTE,,,,,,
11.0,LRH490,REPARACIONES GENERALES (OPERACIÓN NEWSAN),,,,PENDIENTE,,,,,,
12.0,PGI661,"REPARAR PISO, LONA Y PUERTA TRASERA (OPERACIÓN FCA)",,,,PENDIENTE DE INGRESO,,,,,,
13.0,NJI 342,REVISION PARA VTV (OPERACIÓN FCA),,,,PENDIENTE DE INGRESO,,,,,,
14.0,IRZ 953,"FALLA ELECTRICA, EN IVECAM ESTEBAN ECHEVERRIA - REEMPLAZADO",,,,TALLERES EXTERNOS,,,,,,
15.0,AG 087 SP,EN TALLER DOCK SUD CAMBIO DE CABINA (OPERACIÓN ALSEA),,,,TALLERES EXTERNOS,,,,,,
16.0,AD741ZO,REVISIÓN DE MOTOR (OPERACIÓN ARCOR) - EN TALLER IVECAM EE,,,,TALLERES EXTERNOS,,,,,,
17.0,JEG049,FALLA ELÉCTRICA - EN TALLER IVECAM EE,,,,TALLERES EXTERNOS,,,,,,
